x,y,u
0.535,0.03,1.2915015703039694
0.535,0.051,1.2916329812981862
0.535,0.071,1.2894508190891785
0.535,0.091,1.2848821963051809
0.535,0.111,1.2778137127906868
0.535,0.131,1.2681658575595423
0.535,0.152,1.2552124030066887
0.535,0.172,1.240185049265652
0.535,0.192,1.2225764024680612
0.535,0.212,1.2024635730643187
0.535,0.232,1.1799591421829627
0.535,0.253,1.1539024444185901
0.535,0.273,1.1269306093915863
0.535,0.293,1.0980099855017504
0.535,0.313,1.067286399150038
0.535,0.333,1.0348899876304456
0.535,0.354,0.9991928330501838
0.535,0.374,0.9636824023715191
0.535,0.394,0.9267530460367401
0.535,0.414,0.8884409703468004
0.535,0.434,0.8487613032900942
0.535,0.455,0.8056308783140556
0.535,0.475,0.7631592483375841
0.535,0.495,0.7193343286046696
0.535,0.515,0.6741777250673551
0.535,0.535,0.6277327420809251
0.535,0.556,0.5776538095714758
0.535,0.576,0.5288111131487305
0.535,0.596,0.47897273154856423
0.535,0.616,0.428284806116125
0.535,0.636,0.37690727532796564
0.535,0.657,0.3223991843042904
0.535,0.677,0.2701177428728779
0.535,0.697,0.21761909656948628
0.535,0.717,0.1650147025024607
0.535,0.737,0.11237613942716823
0.535,0.758,0.05709535563879591
0.535,0.778,0.004409711414171395
0.535,0.798,-0.048391741160239844
0.535,0.818,-0.10143399840785323
0.535,0.838,-0.1548790655220516
0.535,0.859,-0.21163654585321467
0.535,0.879,-0.26650695976832683
0.535,0.899,-0.32236733917860133
0.535,0.919,-0.3793806685897384
0.535,0.939,-0.4376657915383125
0.535,0.96,-0.5002970402579487
0.535,0.98,-0.5612892771101552
0.535,1.0,-0.6234879305956875
0.556,-1.0,-0.5606972517828561
0.556,-0.98,-0.49946703581750934
0.556,-0.96,-0.43630684665418745
0.556,-0.939,-0.3683572995942457
0.556,-0.919,-0.30262414240851176
0.556,-0.899,-0.23649969702104853
0.556,-0.879,-0.1706257305299143
0.556,-0.859,-0.10565850519548811
0.556,-0.838,-0.03911422805189574
0.556,-0.818,0.022065405441702157
0.556,-0.798,0.0806027347969081
0.556,-0.778,0.13611750252842536
0.556,-0.758,0.18836107141459707
0.556,-0.737,0.23958000879583496
0.556,-0.717,0.2849368446990388
0.556,-0.697,0.3271344918872929
0.556,-0.677,0.3664750314743579
0.556,-0.657,0.4033586410478035
0.556,-0.636,0.43996412466345236
0.556,-0.616,0.47334555581513427
0.556,-0.596,0.5058195348685862
0.556,-0.576,0.5378922964542032
0.556,-0.556,0.5700180582275363
0.556,-0.535,0.604219221069956
0.556,-0.515,0.637529065148752
0.556,-0.495,0.671730623041838
0.556,-0.475,0.7068774382385035
0.556,-0.455,0.7429118090354655
0.556,-0.434,0.7815288850828142
0.556,-0.414,0.8187922275579395
0.556,-0.394,0.8562100384380955
0.556,-0.374,0.8934249863149789
0.556,-0.354,0.9300623921915676
0.556,-0.333,0.9675058130066404
0.556,-0.313,1.001833179137846
0.556,-0.293,1.0345592343866927
0.556,-0.273,1.0654469280439474
0.556,-0.253,1.0943243131143987
0.556,-0.232,1.1223689407302826
0.556,-0.212,1.14686619138354
0.556,-0.192,1.1692206381619044
0.556,-0.172,1.1894870171565535
0.556,-0.152,1.207747539890815
0.556,-0.131,1.2248597757277728
0.556,-0.111,1.2392843844251513
0.556,-0.091,1.251946396746879
0.556,-0.071,1.2628806635995566
0.556,-0.051,1.2720852700219776
0.556,-0.03,1.279841450520924
0.556,-0.01,1.2853261218276542
0.556,0.01,1.288842187351586
0.556,0.03,1.2902556342574851
0.556,0.051,1.2893179628034668
0.556,0.071,1.285971583822847
0.556,0.091,1.2801036914583155
0.556,0.111,1.2716135945552012
0.556,0.131,1.260435793787716
0.556,0.152,1.2457820527579826
0.556,0.172,1.2290659203362624
0.556,0.192,1.2097203527677145
0.556,0.212,1.1878409673695332
0.556,0.232,1.16355302063633
0.556,0.253,1.1356136155156975
0.556,0.273,1.1068418052934488
0.556,0.293,1.0761086205937787
0.556,0.313,1.0435485692936373
0.556,0.333,1.0092758787887286
0.556,0.354,0.9715441174200103
0.556,0.374,0.9340124655569192
0.556,0.394,0.8949622812879241
0.556,0.414,0.8544115168861359
0.556,0.434,0.8123662803974722
0.556,0.455,0.7666121050591002
0.556,0.475,0.7215152866422528
0.556,0.495,0.6749555843403978
0.556,0.515,0.626977774474496
0.556,0.535,0.5776538095714753
0.556,0.556,0.5245255923786691
0.556,0.576,0.47278949447728535
0.556,0.596,0.42010122083262236
0.556,0.616,0.36663358552784314
0.556,0.636,0.31256546399186436
0.556,0.657,0.2553381945493164
0.556,0.677,0.20056422887839104
0.556,0.697,0.14565134475178892
0.556,0.717,0.09068462933354585
0.556,0.737,0.03569831552347344
0.556,0.758,-0.022078546183584943
0.556,0.778,-0.07721810844391365
0.556,0.798,-0.1325911691316572
0.556,0.818,-0.18835827715302497
0.556,0.838,-0.24470387770667165
0.556,0.859,-0.3047026143035765
0.556,0.879,-0.36283195589601436
0.556,0.899,-0.4220811448248791
0.556,0.919,-0.4825549113963273
0.556,0.939,-0.5442921813588792
0.556,0.96,-0.610430664176957
0.556,0.98,-0.6745355995761944
0.556,1.0,-0.7395030377156493
0.576,-1.0,-0.6472488112518395
0.576,-0.98,-0.5847528620585494
0.576,-0.96,-0.5201701470946631
0.576,-0.939,-0.4505985791800522
0.576,-0.919,-0.38324249879834893
0.576,-0.899,-0.31546171768058684
0.576,-0.879,-0.24794095956873946
0.576,-0.859,-0.18137432087909264
0.576,-0.838,-0.11323482471965457
0.576,-0.818,-0.05063843488140929
0.576,-0.798,0.009205515230071848
0.576,-0.778,0.06592062039821711
0.576,-0.758,0.1192745168234593
0.576,-0.737,0.17159495341616227
0.576,-0.717,0.217981620808752
0.576,-0.697,0.26124073607911036
0.576,-0.677,0.3017283224820781
0.576,-0.657,0.33990241961467127
0.576,-0.636,0.3780761670216589
0.576,-0.616,0.41320446580220643
0.576,-0.596,0.4477116628744321
0.576,-0.576,0.48213031626630454
0.576,-0.556,0.5169239524688509
0.576,-0.535,0.5542674348912212
0.576,-0.515,0.5908708612621907
0.576,-0.495,0.6286195657015325
0.576,-0.475,0.6675154416242803
0.576,-0.455,0.7074371886382921
0.576,-0.434,0.7502064062645128
0.576,-0.414,0.7914144425760118
0.576,-0.394,0.8326918364912376
0.576,-0.374,0.8736120378151292
0.576,-0.354,0.9137382028035139
0.576,-0.333,0.9545566937591382
0.576,-0.313,0.991784957297893
0.576,-0.293,1.0270807583869603
0.576,-0.273,1.0601971103372434
0.576,-0.253,1.0909640528537319
0.576,-0.232,1.1206399185558904
0.576,-0.212,1.1463775100605507
0.576,-0.192,1.1696938200880402
0.576,-0.172,1.1906701208687416
0.576,-0.152,1.209418087625078
0.576,-0.131,1.2268310417416624
0.576,-0.111,1.2413631558623819
0.576,-0.091,1.2539748781044295
0.576,-0.071,1.2647126403766418
0.576,-0.051,1.2735786619880471
0.576,-0.03,1.2808294874389619
0.576,-0.01,1.2856907304592713
0.576,0.01,1.2884432233169638
0.576,0.03,1.2889531691802252
0.576,0.051,1.2869198858906876
0.576,0.071,1.2823958547637195
0.576,0.091,1.2752290819752035
0.576,0.111,1.2653348117597643
0.576,0.131,1.2526638973037938
0.576,0.152,1.2363670938779656
0.576,0.172,1.218034479905071
0.576,0.192,1.1970393892679638
0.576,0.212,1.1734900275942601
0.576,0.232,1.1475225099468092
0.576,0.253,1.1178116088343233
0.576,0.273,1.0873399466908285
0.576,0.293,1.0548857985605686
0.576,0.313,1.0205682220129775
0.576,0.333,0.9844819119902761
0.576,0.354,0.9447638590448789
0.576,0.374,0.9052414998223828
0.576,0.394,0.8640870651765106
0.576,0.414,0.8213082611400204
0.576,0.434,0.7769072880888009
0.576,0.455,0.7285477736324438
0.576,0.475,0.6808572756017166
0.576,0.495,0.6316170261800551
0.576,0.515,0.5809003285341069
0.576,0.535,0.5288111131487306
0.576,0.556,0.47278949447728563
0.576,0.576,0.4183418343071191
0.576,0.596,0.36301243793462357
0.576,0.616,0.3069954140204794
0.576,0.636,0.2504787269275479
0.576,0.657,0.19078671492310273
0.576,0.677,0.13375170387290222
0.576,0.697,0.07663641891035414
0.576,0.717,0.019489269117068504
0.576,0.737,-0.03769627399873988
0.576,0.758,-0.09785078216709978
0.576,0.778,-0.1553629188962748
0.576,0.798,-0.2132486317945711
0.576,0.818,-0.2716893751595045
0.576,0.838,-0.33087413540150795
0.576,0.859,-0.39401488204426144
0.576,0.879,-0.45525016747583996
0.576,0.899,-0.5176559491346624
0.576,0.919,-0.5812564370300164
0.576,0.939,-0.6459920271253514
0.576,0.96,-0.7150212057039108
0.576,0.98,-0.7815118717541292
0.576,1.0,-0.8483899401947754
0.596,-1.0,-0.7259176911710336
0.596,-0.98,-0.6625701407890425
0.596,-0.96,-0.5970452119142982
0.596,-0.939,-0.5264159873156398
0.596,-0.919,-0.458018735269622
0.596,-0.899,-0.38919603395186453
0.596,-0.879,-0.3206628719024648
0.596,-0.859,-0.25314020577997554
0.596,-0.838,-0.18407933888974687
0.596,-0.818,-0.12069563777267034
0.596,-0.798,-0.060152063080292695
0.596,-0.778,-0.002812883848541947
0.596,-0.758,0.0511144804434156
0.596,-0.737,0.10402184736962217
0.596,-0.717,0.15100193406795503
0.596,-0.697,0.19494342318379665
0.596,-0.677,0.23626053112502912
0.596,-0.657,0.27547017350293496
0.596,-0.636,0.31501362571672303
0.596,-0.616,0.3517645404635219
0.596,-0.596,0.3882419400614418
0.596,-0.576,0.42499881241798093
0.596,-0.556,0.46250526220782245
0.596,-0.535,0.503084958272914
0.596,-0.515,0.5431082943031278
0.596,-0.495,0.5845589823199883
0.596,-0.475,0.6273766348430949
0.596,-0.455,0.6713683381942015
0.596,-0.434,0.718483870387443
0.596,-0.414,0.763814456681965
0.596,-0.394,0.8091162365115127
0.596,-0.374,0.8538896116774531
0.596,-0.354,0.8976320131140267
0.596,-0.333,0.9419352089426526
0.596,-0.313,0.9821444523628067
0.596,-0.293,1.0200688962051476
0.596,-0.273,1.0554517520844666
0.596,-0.253,1.0881275472368788
0.596,-0.232,1.119439996843428
0.596,-0.212,1.14640941444863
0.596,-0.192,1.1706676389943826
0.596,-0.172,1.1923278480982784
0.596,-0.152,1.2115293051574136
0.596,-0.131,1.2292007204071416
0.596,-0.111,1.243794444413722
0.596,-0.091,1.2563035136589
0.596,-0.071,1.2667860913832714
0.596,-0.051,1.275250080619814
0.596,-0.03,1.2819246118415737
0.596,-0.01,1.2860913629871942
0.596,0.01,1.2880072934576041
0.596,0.03,1.2875412614957353
0.596,0.051,1.284340372961074
0.596,0.071,1.2785778669069434
0.596,0.091,1.2700617710845463
0.596,0.111,1.2587242661732123
0.596,0.131,1.2445339281736156
0.596,0.152,1.2265816489083503
0.596,0.172,1.206633897005512
0.596,0.192,1.1840000893283045
0.596,0.212,1.1588007086713425
0.596,0.232,1.1311746369344702
0.596,0.253,1.0997105063035577
0.596,0.273,1.067549586602405
0.596,0.293,1.0333716612287482
0.596,0.313,0.9972765928155694
0.596,0.333,0.9593390193191741
0.596,0.354,0.9175739839562154
0.596,0.374,0.875985674487601
0.596,0.394,0.8326387912210527
0.596,0.414,0.7875367031375504
0.596,0.434,0.7406836548270964
0.596,0.455,0.6896248175778913
0.596,0.475,0.63926780322242
0.596,0.495,0.5872966995859996
0.596,0.515,0.5338180495612943
0.596,0.535,0.4789727315485639
0.596,0.556,0.42010122083262275
0.596,0.576,0.3630124379346234
0.596,0.596,0.305137300284525
0.596,0.616,0.24668012438370746
0.596,0.636,0.1878298930049352
0.596,0.657,0.12578729877153277
0.596,0.677,0.06658254530635714
0.596,0.697,0.007328583256569182
0.596,0.717,-0.051968156379041903
0.596,0.737,-0.11135860098612807
0.596,0.758,-0.17393421064883383
0.596,0.778,-0.23388880818951568
0.596,0.798,-0.2943713443706064
0.596,0.818,-0.35556697197229814
0.596,0.838,-0.41764793584300236
0.596,0.859,-0.483938188319225
0.596,0.879,-0.5482108656857045
0.596,0.899,-0.6136061716751031
0.596,0.919,-0.6800468457801063
0.596,0.939,-0.7473606255476237
0.596,0.96,-0.8186855152668269
0.596,0.98,-0.8868499875729183
0.596,1.0,-0.954794502915085
0.616,-1.0,-0.7987106656814393
0.616,-0.98,-0.7348139301776064
0.616,-0.96,-0.6687083530623886
0.616,-0.939,-0.5974549833967336
0.616,-0.919,-0.5284702755943458
0.616,-0.899,-0.45908930981435425
0.616,-0.879,-0.3900463825673961
0.616,-0.859,-0.32207947318034796
0.616,-0.838,-0.2526345664939095
0.616,-0.818,-0.1889651233822799
0.616,-0.798,-0.1282054473865648
0.616,-0.778,-0.07070025520821932
0.616,-0.758,-0.016625390545195906
0.616,-0.737,0.03646350987261909
0.616,-0.717,0.08369580729837339
0.616,-0.697,0.12802585721577786
0.616,-0.677,0.16992964432978722
0.616,-0.657,0.20998498429495943
0.616,-0.636,0.2507561665683422
0.616,-0.616,0.28904857524391736
0.616,-0.596,0.32746550157151966
0.616,-0.576,0.36657789930419715
0.616,-0.556,0.4068554780864924
0.616,-0.535,0.45077250883586406
0.616,-0.515,0.4943423567599174
0.616,-0.495,0.539642991030597
0.616,-0.475,0.5865452402400744
0.616,-0.455,0.6347758762038064
0.616,-0.434,0.6864137522785123
0.616,-0.414,0.7360276597342384
0.616,-0.394,0.785503158636867
0.616,-0.374,0.8342614325160704
0.616,-0.354,0.8817330246961067
0.616,-0.333,0.9296177126218336
0.616,-0.313,0.9728797512616942
0.616,-0.293,1.013484924130399
0.616,-0.273,1.0511694818530792
0.616,-0.253,1.0857738264351149
0.616,-0.232,1.1187294650818387
0.616,-0.212,1.1469260269975996
0.616,-0.192,1.1721128456317556
0.616,-0.172,1.1944341564194891
0.616,-0.152,1.214061108225858
0.616,-0.131,1.2319539281848335
0.616,-0.111,1.2465663188411993
0.616,-0.091,1.2589242349106584
0.616,-0.071,1.2690953872244721
0.616,-0.051,1.2770969987455973
0.616,-0.03,1.2831254565704797
0.616,-0.01,1.2865273818462086
0.616,0.01,1.2875364588409066
0.616,0.03,1.286027055613023
0.616,0.051,1.2815927818710025
0.616,0.071,1.2745366592689256
0.616,0.091,1.2646291184134553
0.616,0.111,1.251818051771223
0.616,0.131,1.236092965508873
0.616,0.152,1.2164826774439232
0.616,0.172,1.1949287905103247
0.616,0.192,1.1706754765040024
0.616,0.212,1.1438476552380907
0.616,0.232,1.1145841254891211
0.616,0.253,1.0813823417174355
0.616,0.273,1.0475353476493678
0.616,0.293,1.0116212268549756
0.616,0.313,0.9737187580353227
0.616,0.333,0.9338805679406443
0.616,0.354,0.8899980964242032
0.616,0.374,0.846262032785715
0.616,0.394,0.8006321944971841
0.616,0.414,0.753112960187783
0.616,0.434,0.7037206338680679
0.616,0.455,0.6498861151460162
0.616,0.475,0.5968108570302534
0.616,0.495,0.5420837622693989
0.616,0.515,0.48584926990826804
0.616,0.535,0.42828480611612435
0.616,0.556,0.36663358552784325
0.616,0.576,0.3069954140204791
0.616,0.596,0.24668012438370712
0.616,0.616,0.18589451740695406
0.616,0.636,0.12481604374644453
0.616,0.657,0.060514694422381485
0.616,0.677,-0.0008005391910574297
0.616,0.697,-0.062168054647324646
0.616,0.717,-0.12362666409475653
0.616,0.737,-0.18527019902134392
0.616,0.758,-0.2503474147515901
0.616,0.778,-0.31283603197134846
0.616,0.798,-0.37600397824728743
0.616,0.818,-0.44001825456421334
0.616,0.838,-0.5050089525517094
0.616,0.859,-0.5743814709487213
0.616,0.879,-0.6415258006876594
0.616,0.899,-0.7096241725867929
0.616,0.919,-0.778483336042172
0.616,0.939,-0.8478122302591969
0.616,0.96,-0.9206904188801088
0.616,0.98,-0.9896901389930401
0.616,1.0,-1.0577551778416678
0.636,-1.0,-0.8677507948660141
0.636,-0.98,-0.8035014424038707
0.636,-0.96,-0.7370590555988826
0.636,-0.939,-0.6654803306913764
0.636,-0.919,-0.5962261926895198
0.636,-0.899,-0.5266276716252357
0.636,-0.879,-0.45743175891945503
0.636,-0.859,-0.3893850765700394
0.636,-0.838,-0.3199379787042718
0.636,-0.818,-0.2563394755414705
0.636,-0.798,-0.19570661804088374
0.636,-0.778,-0.1383589714589552
0.636,-0.758,-0.08443571420543966
0.636,-0.737,-0.03144806560569363
0.636,-0.717,0.015800484111983537
0.636,-0.697,0.06031904566295487
0.636,-0.677,0.10264781397606598
0.636,-0.657,0.14342709610243665
0.636,-0.636,0.18534142418094712
0.636,-0.616,0.22513607020408197
0.636,-0.596,0.2654913440981715
0.636,-0.576,0.3069940845457872
0.636,-0.556,0.35011012056812385
0.636,-0.535,0.3974646766638369
0.636,-0.515,0.444699123543707
0.636,-0.495,0.4939839234261082
0.636,-0.475,0.5451147179270167
0.636,-0.455,0.5977321546080103
0.636,-0.434,0.6540458989747117
0.636,-0.414,0.7080820530616379
0.636,-0.394,0.7618582601597607
0.636,-0.374,0.8147148644252441
0.636,-0.354,0.8660131194455531
0.636,-0.333,0.9175634348025014
0.636,-0.313,0.9639411754980416
0.636,-0.293,1.0072746537531114
0.636,-0.273,1.0472940080753623
0.636,-0.253,1.0838484578156553
0.636,-0.232,1.1184571348535988
0.636,-0.212,1.1478819278137808
0.636,-0.192,1.1739895636690099
0.636,-0.172,1.1969577977919572
0.636,-0.152,1.2169876865423415
0.636,-0.131,1.235070269105966
0.636,-0.111,1.2496642650275072
0.636,-0.091,1.2618255249120784
0.636,-0.071,1.27163350612761
0.636,-0.051,1.2791120440873618
0.636,-0.03,1.2844266849137347
0.636,-0.01,1.2869970038474938
0.636,0.01,1.28703213811716
0.636,0.03,1.2844152046956716
0.636,0.051,1.2786880458280827
0.636,0.071,1.2702931084876108
0.636,0.091,1.2589588966454957
0.636,0.111,1.2446540289137908
0.636,0.131,1.2273871973409038
0.636,0.152,1.2061261830065104
0.636,0.172,1.1829833739674291
0.636,0.192,1.1571326851645056
0.636,0.212,1.1287007784059053
0.636,0.232,1.0978192033865135
0.636,0.253,1.0628910937770586
0.636,0.273,1.0273531440173869
0.636,0.293,0.9896814411726734
0.636,0.313,0.9499310248541878
0.636,0.333,0.9081337165513187
0.636,0.354,0.8620555931138892
0.636,0.374,0.8160864069143373
0.636,0.394,0.7680844433961085
0.636,0.414,0.7180632223924219
0.636,0.434,0.6660577034619497
0.636,0.455,0.6093905196596542
0.636,0.475,0.55356918585893
0.636,0.495,0.4960878283791575
0.636,0.515,0.4371296717048133
0.636,0.535,0.37690703348362176
0.636,0.556,0.3125654639918651
0.636,0.576,0.25047872692754813
0.636,0.596,0.18782961414866595
0.636,0.616,0.12481576973804571
0.636,0.636,0.06159140087491047
0.636,0.657,-0.004911638341552206
0.636,0.677,-0.06831879061433609
0.636,0.697,-0.13181912757106662
0.636,0.717,-0.19549489632244507
0.636,0.737,-0.2594753214614548
0.636,0.758,-0.3271589062901337
0.636,0.778,-0.39227772521935805
0.636,0.798,-0.45820122198418
0.636,0.818,-0.5250529802041324
0.636,0.838,-0.5928956177107673
0.636,0.859,-0.6651812920725821
0.636,0.879,-0.7349109124169565
0.636,0.899,-0.8052908278174141
0.636,0.919,-0.8760064077162469
0.636,0.939,-0.9466488416643185
0.636,0.96,-1.020210454661175
0.636,0.98,-1.0891127953197324
0.636,1.0,-1.156297068740516
0.657,-1.0,-0.9384013344389943
0.657,-0.98,-0.8739040828570716
0.657,-0.96,-0.8072619985331864
0.657,-0.939,-0.7355315474811202
0.657,-0.919,-0.6661960624719399
0.657,-0.899,-0.5965859608083658
0.657,-0.879,-0.5274545528537355
0.657,-0.859,-0.45955270246414925
0.657,-0.838,-0.39034118193652645
0.657,-0.818,-0.32703696588217224
0.657,-0.798,-0.266746918858996
0.657,-0.778,-0.20976020524590888
0.657,-0.758,-0.15617452745232646
0.657,-0.737,-0.10345937484953449
0.657,-0.717,-0.05632938841158125
0.657,-0.697,-0.011724237779773883
0.657,-0.677,0.030965193983318706
0.657,-0.657,0.07244532103495088
0.657,-0.636,0.1155276683507181
0.657,-0.616,0.1568970432298108
0.657,-0.596,0.19931185677464985
0.657,-0.576,0.24337345105840802
0.657,-0.556,0.28954229976115775
0.657,-0.535,0.34060318810599566
0.657,-0.515,0.3917937968694307
0.657,-0.495,0.4453812249689236
0.657,-0.475,0.5010783658484693
0.657,-0.455,0.5584305219087533
0.657,-0.434,0.6197863615464715
0.657,-0.414,0.6785855209037435
0.657,-0.394,0.7369884319440962
0.657,-0.374,0.7942476084983592
0.657,-0.354,0.8496497161865345
0.657,-0.333,0.9051253284518821
0.657,-0.313,0.954834453390252
0.657,-0.293,1.0010799794784566
0.657,-0.273,1.0435875580644614
0.657,-0.253,1.082215084287061
0.657,-0.232,1.1185784648566701
0.657,-0.212,1.14930153091819
0.657,-0.192,1.176377929620103
0.657,-0.172,1.200018362050204
0.657,-0.152,1.2204557396186684
0.657,-0.131,1.2387113945564212
0.657,-0.111,1.253250627962553
0.657,-0.091,1.2651604129806862
0.657,-0.071,1.274533281409815
0.657,-0.051,1.2814021851343762
0.657,-0.03,1.2858974540584371
0.657,-0.01,1.2875245946931335
0.657,0.01,1.2864689739179678
0.657,0.03,1.2826267581084956
0.657,0.051,1.2754851282856354
0.657,0.071,1.2656421265083897
0.657,0.091,1.2527831086173455
0.657,0.111,1.2368985515631072
0.657,0.131,1.21801651950823
0.657,0.152,1.1950387408607042
0.657,0.172,1.1702521684711422
0.657,0.192,1.1427524738225063
0.657,0.212,1.1126615585947057
0.657,0.232,1.0800995811695981
0.657,0.253,1.0433628324632642
0.657,0.273,1.006036969949143
0.657,0.293,0.9664862323369743
0.657,0.313,0.9247423148264602
0.657,0.333,0.8808166327036503
0.657,0.354,0.8323445822752902
0.657,0.374,0.7839402333054566
0.657,0.394,0.7333581098637079
0.657,0.414,0.6806304002459578
0.657,0.434,0.6258205638866187
0.657,0.455,0.5661427015958324
0.657,0.475,0.5074340895380173
0.657,0.495,0.447088818076113
0.657,0.515,0.3853295022246196
0.657,0.535,0.3223991843042901
0.657,0.556,0.25533827978894313
0.657,0.576,0.19078671492310298
0.657,0.596,0.12578729877153244
0.657,0.616,0.0605146944223809
0.657,0.636,-0.004911486243438498
0.657,0.657,-0.0737128039209898
0.657,0.677,-0.13934531597842867
0.657,0.697,-0.20515369781947332
0.657,0.717,-0.2712564947090831
0.657,0.737,-0.3378062312031715
0.657,0.758,-0.4083432207994347
0.657,0.778,-0.47630570496326813
0.657,0.798,-0.5451475784770026
0.657,0.818,-0.6149193884911734
0.657,0.838,-0.6855875619409921
0.657,0.859,-0.7606127058887786
0.657,0.879,-0.832602686385187
0.657,0.899,-0.9047726221491246
0.657,0.919,-0.9766844582555394
0.657,0.939,-1.0478237455982753
0.657,0.96,-1.1210647888972436
0.657,0.98,-1.1888083987851013
0.657,1.0,-1.2539904128607788
0.677,-1.0,-1.0057009119092872
0.677,-0.98,-0.9410362192356205
0.677,-0.96,-0.8742794145514193
0.677,-0.939,-0.8024893768153892
0.677,-0.919,-0.733159537627909
0.677,-0.899,-0.6636213396913525
0.677,-0.879,-0.5946322751128084
0.677,-0.859,-0.5269444048510848
0.677,-0.838,-0.4580307360583674
0.677,-0.818,-0.3950695977002154
0.677,-0.798,-0.335160821439387
0.677,-0.778,-0.2785641687768092
0.677,-0.758,-0.22533820438415403
0.677,-0.737,-0.17291433043847393
0.677,-0.717,-0.12591886616933828
0.677,-0.697,-0.08124415531459261
0.677,-0.677,-0.0382156781703209
0.677,-0.657,0.003937485764284099
0.677,-0.636,0.04814892577359153
0.677,-0.616,0.09104473800590449
0.677,-0.596,0.13545852225307772
0.677,-0.576,0.182005531500947
0.677,-0.556,0.23114034959209062
0.677,-0.535,0.2858022603744074
0.677,-0.515,0.34083660730269644
0.677,-0.495,0.39860413314347143
0.677,-0.475,0.45873534595376525
0.677,-0.455,0.5206830753406221
0.677,-0.434,0.5869303358626167
0.677,-0.414,0.6503482240403897
0.677,-0.394,0.7132348108874234
0.677,-0.374,0.7747577883859833
0.677,-0.354,0.8341334444882651
0.677,-0.333,0.8934073679093162
0.677,-0.313,0.9463398280450884
0.677,-0.293,0.9954024016487921
0.677,-0.273,1.0403173748919892
0.677,-0.253,1.0809516686723506
0.677,-0.232,1.1190130978143864
0.677,-0.212,1.1509918800734402
0.677,-0.192,1.1790019208175466
0.677,-0.172,1.2032854850939352
0.677,-0.152,1.224104757464773
0.677,-0.131,1.2425078532787734
0.677,-0.111,1.256967162341644
0.677,-0.091,1.2685995341642298
0.677,-0.071,1.277509814795023
0.677,-0.051,1.2837420914086342
0.677,-0.03,1.287391918244713
0.677,-0.01,1.2880578248599042
0.677,0.01,1.285902926095665
0.677,0.03,1.280839792459855
0.677,0.051,1.2723058404332919
0.677,0.071,1.2610531625149024
0.677,0.091,1.2467259825053776
0.677,0.111,1.2293351444660165
0.677,0.131,1.20892681151367
0.677,0.152,1.184337464052552
0.677,0.172,1.1580138346937254
0.677,0.192,1.1289727520069481
0.677,0.212,1.0973259085831015
0.677,0.232,1.0631760789069231
0.677,0.253,1.0247140247812507
0.677,0.273,0.9856636007749836
0.677,0.293,0.9442832129390172
0.677,0.313,0.9005830912088322
0.677,0.333,0.8545582869981111
0.677,0.354,0.8037221275181263
0.677,0.374,0.752916421188875
0.677,0.394,0.6998028303110062
0.677,0.414,0.6444378535630423
0.677,0.434,0.586918891761745
0.677,0.455,0.5243628148807242
0.677,0.475,0.4629236218086109
0.677,0.495,0.39989780041475814
0.677,0.515,0.33554043713872006
0.677,0.535,0.27011774287287826
0.677,0.556,0.20056422887838998
0.677,0.576,0.13375170387290225
0.677,0.596,0.06658254530635682
0.677,0.616,-0.0008005391910575615
0.677,0.636,-0.06831862112073403
0.677,0.657,-0.13934557765540856
0.677,0.677,-0.2071709111306359
0.677,0.697,-0.275279345082027
0.677,0.717,-0.3438116854652121
0.677,0.737,-0.4129220434931003
0.677,0.758,-0.4862659573219968
0.677,0.778,-0.5569660123273453
0.677,0.798,-0.6285349010747522
0.677,0.818,-0.700928540520981
0.677,0.838,-0.7740014903700677
0.677,0.859,-0.8511852716065427
0.677,0.879,-0.9247518985107068
0.677,0.899,-0.9979127135235678
0.677,0.919,-1.070130264416259
0.677,0.939,-1.14081582020761
0.677,0.96,-1.2127175656768725
0.677,0.98,-1.2783609446534439
0.677,1.0,-1.340675395790136
0.697,-1.0,-1.074259735687173
0.697,-0.98,-1.0094950437566301
0.697,-0.96,-0.9426701821861914
0.697,-0.939,-0.8708500683821936
0.697,-0.919,-0.8015368517295338
0.697,-0.899,-0.7320638632300653
0.697,-0.879,-0.6631940008508803
0.697,-0.859,-0.5956817030550153
0.697,-0.838,-0.5270118620157751
0.697,-0.818,-0.4643307541313028
0.697,-0.798,-0.404732455418244
0.697,-0.778,-0.3484511949176012
0.697,-0.758,-0.2955084111724212
0.697,-0.737,-0.24329615162573626
0.697,-0.717,-0.19636312972730224
0.697,-0.697,-0.15155212158877668
0.697,-0.677,-0.10812339961672551
0.697,-0.657,-0.06524247817113099
0.697,-0.636,-0.01985086689914123
0.697,-0.616,0.02461504559791386
0.697,-0.596,0.07106776477943891
0.697,-0.576,0.12013831959464902
0.697,-0.556,0.17227606801608922
0.697,-0.535,0.23057878537062126
0.697,-0.515,0.28949519681851493
0.697,-0.495,0.3514831657322375
0.697,-0.475,0.41609048124109893
0.697,-0.455,0.4826780466394809
0.697,-0.434,0.5538646497448613
0.697,-0.414,0.6219471867592807
0.697,-0.394,0.6893641151981075
0.697,-0.374,0.7551982950754035
0.697,-0.354,0.8185935770952419
0.697,-0.333,0.8817155253103028
0.697,-0.313,0.9379164395991587
0.697,-0.293,0.9898409598327594
0.697,-0.273,1.0372057138073167
0.697,-0.253,1.0798869716733448
0.697,-0.232,1.119683896004932
0.697,-0.212,1.1529481848168586
0.697,-0.192,1.1819149890449632
0.697,-0.172,1.2068560441850267
